,1
0,-0.26111406087875366
1,0.02210639975965023
2,0.1141946092247963
3,-0.04828154295682907
4,0.27583226561546326
5,-0.2943882942199707
6,-0.06796334683895111
7,0.077302947640419
8,0.3862787187099457
9,-0.4428226947784424
10,-0.04617650806903839
11,0.10295052826404572
12,-0.01394677720963955
13,-0.03553411364555359
14,-0.06067640334367752
15,-0.02277490682899952
16,-0.032655537128448486
17,-0.03547380864620209
18,0.06413925439119339
19,0.014498477801680565
20,-0.01916894130408764
21,0.02120870351791382
22,-0.06874509155750275
23,0.1599133461713791
24,-0.09730830788612366
25,-0.03902836889028549
26,0.057867392897605896
27,0.010375019162893295
28,-0.010597078129649162
29,0.002353288233280182
30,0.012197641655802727
31,0.0022608600556850433
32,-0.006799010559916496
33,0.18969056010246277
34,-0.027694812044501305
35,-0.11109138280153275
36,0.002141859382390976
37,0.12698473036289215
38,0.011034665629267693
39,-0.0955285057425499
40,-0.009680995717644691
41,-0.07396193593740463
42,-0.035320945084095
43,-0.03991333395242691
44,-0.15642499923706055
45,0.01831020973622799
46,-0.10466352850198746
47,-0.0708279088139534
48,0.0951182022690773
49,-0.12142766267061234
50,-0.07411984354257584
51,0.1991988718509674
52,0.41186800599098206
53,-0.050475798547267914
54,0.223968967795372
55,0.19901366531848907
56,-0.5123036503791809
57,-0.08287210762500763
58,0.4533066153526306
59,0.23000486195087433
60,-0.5522947311401367
61,-0.0389057919383049
62,0.3968104124069214
63,0.09121658653020859
64,-0.10828670114278793
65,0.07281514257192612
66,0.16722425818443298
67,0.1529405564069748
68,0.042792290449142456
69,-0.07497461885213852
70,-0.2948407828807831
71,0.21435828506946564
72,0.17516177892684937
73,-0.4968920648097992
74,-0.1839352399110794
75,0.39653480052948
76,0.09895897656679153
77,0.23711669445037842
78,0.16031073033809662
79,0.021228723227977753
80,-0.0887739434838295
81,0.051783859729766846
82,-0.41925373673439026
83,-0.23581954836845398
84,-0.0661393478512764
85,-0.06250567734241486
86,-0.1903170496225357
87,-0.06116960942745209
88,-0.10042048245668411
89,0.15185745060443878
90,-0.06962262839078903
91,-0.24447712302207947
92,0.20401987433433533
93,-0.23416754603385925
94,-0.1402266025543213
95,-0.0003359634429216385
