,0,1
0,-0.3487101197242737,0.603446364402771
1,-0.16381238400936127,0.8185743093490601
2,0.0738440454006195,0.8853788375854492
3,0.08617223799228668,0.8640584945678711
4,0.03687300533056259,0.8528029918670654
5,0.021746695041656494,0.8543733358383179
6,0.08679769933223724,0.864225447177887
7,0.07349692285060883,0.8511105179786682
8,-0.011949583888053894,0.8343778848648071
9,0.16487595438957214,0.8645405769348145
10,0.04300776124000549,0.820928692817688
11,0.0551072359085083,0.8310756683349609
12,0.19877362251281738,0.8511486649513245
13,0.01110675185918808,0.8070152997970581
14,0.030625082552433014,0.8322041630744934
15,0.1906898021697998,0.8613467812538147
16,0.11217234283685684,0.8413178324699402
17,0.10408207029104233,0.8493748307228088
18,0.10099367797374725,0.8574543595314026
19,0.08509888499975204,0.8601624369621277
20,0.04885010048747063,0.8490561246871948
21,-0.03385131061077118,0.8451177477836609
22,0.04961210489273071,0.880685031414032
23,0.053474850952625275,0.8791893124580383
24,0.01179186999797821,0.8658179640769958
25,-0.016990453004837036,0.8683242797851562
26,0.006907254457473755,0.885009229183197
27,0.01231711357831955,0.8876450061798096
28,0.0039483606815338135,0.8861256241798401
29,0.003562726080417633,0.887252926826477
30,0.018026843667030334,0.8885064721107483
31,0.02339056134223938,0.8861272931098938
32,0.03233998268842697,0.8844566345214844
33,0.04269983991980553,0.8823251724243164
34,0.05645148456096649,0.8796234726905823
35,0.05190391466021538,0.8750614523887634
36,0.05148804187774658,0.8659788370132446
37,0.0006826892495155334,0.853870153427124
38,0.0628657117486,0.8656042218208313
39,0.06860082596540451,0.8553752899169922
40,0.10244026780128479,0.8664640188217163
41,0.0908733457326889,0.8620674014091492
42,0.07623210549354553,0.8655773997306824
43,0.07333771884441376,0.8690822124481201
44,0.06115293502807617,0.8703030347824097
45,0.0564257875084877,0.873170018196106
46,0.0718703493475914,0.8761533498764038
47,0.07011907547712326,0.8740370273590088
48,0.08286413550376892,0.8741847276687622
49,-0.010692000389099121,0.8449208736419678
50,0.08762173354625702,0.8672850131988525
51,0.09120012074708939,0.8647605180740356
52,0.04886902496218681,0.8536173105239868
53,0.03613483905792236,0.8576368689537048
54,0.032780446112155914,0.8617345690727234
55,0.02240927517414093,0.8638290166854858
56,0.016007378697395325,0.8669654130935669
57,-0.0028364360332489014,0.8689301609992981
58,-0.01522877812385559,0.8736034035682678
59,0.0035835951566696167,0.8864327669143677
60,0.025664545595645905,0.8952223062515259
61,0.023036301136016846,0.8789198398590088
62,0.01748102903366089,0.8775187134742737
63,0.034806132316589355,0.8785742521286011
64,0.05245235934853554,0.8730466365814209
65,0.05388178676366806,0.86690354347229
66,0.059042271226644516,0.8641088604927063
67,0.07838644087314606,0.8628221750259399
68,0.08957364410161972,0.8606312870979309
69,0.11748423427343369,0.8631466627120972
70,0.12080618739128113,0.8579019904136658
71,0.16265302896499634,0.8571971654891968
72,0.16866514086723328,0.8477224707603455
73,0.17152762413024902,0.8424597978591919
74,0.15486468374729156,0.8379136323928833
75,0.17966961860656738,0.8410564064979553
76,0.17749613523483276,0.8336953520774841
77,0.22215913236141205,0.8344855308532715
78,0.2496279776096344,0.8270516395568848
79,0.2033405303955078,0.813871443271637
80,0.12946581840515137,0.8087249994277954
81,0.15816308557987213,0.8251758217811584
82,0.16415897011756897,0.8294321298599243
83,0.11805122345685959,0.8268911838531494
84,0.09117445349693298,0.8380873799324036
85,0.08078140020370483,0.8482343554496765
86,0.05840767174959183,0.8538630604743958
87,0.01638633757829666,0.8593465089797974
88,-0.0024056434631347656,0.8704627752304077
89,-1.0788440704345703e-05,0.8799328207969666
90,-0.006436243653297424,0.8835933804512024
91,-0.012535631656646729,0.8869420886039734
92,-0.014698207378387451,0.8826366066932678
93,0.004151098430156708,0.8904542922973633
94,0.01865096390247345,0.8897832036018372
95,0.02187962830066681,0.8869732022285461
96,0.020662322640419006,0.8855563998222351
97,0.02298372983932495,0.884613573551178
98,0.0253666490316391,0.883715808391571
99,0.02857193350791931,0.8828940391540527
100,0.02234911173582077,0.8737658858299255
101,0.01909729093313217,0.87144935131073
102,0.0440295971930027,0.8802642226219177
103,0.06056593358516693,0.8786795735359192
104,0.05154407024383545,0.8738705515861511
105,0.04103332757949829,0.8656460046768188
106,0.029365308582782745,0.8637872934341431
107,0.034550391137599945,0.8658021092414856
108,0.05636689439415932,0.8747580647468567
109,0.06429123878479004,0.8737062811851501
110,0.05245447903871536,0.8707406520843506
111,0.04600745812058449,0.8716433644294739
112,0.04265761375427246,0.8730906248092651
113,0.026469215750694275,0.8737785220146179
114,0.04095309600234032,0.8784279823303223
115,0.006105795502662659,0.867692232131958
116,0.0031936168670654297,0.8712528944015503
117,-0.021054595708847046,0.8676202893257141
118,0.013878121972084045,0.88633131980896
119,0.024588435888290405,0.8861119151115417
120,-0.005869671702384949,0.8749309182167053
121,-0.024061650037765503,0.8740499019622803
122,0.017785966396331787,0.8896175026893616
123,0.05994241684675217,0.8928726315498352
124,0.07792983204126358,0.8813730478286743
125,0.07500827312469482,0.8724094033241272
126,0.08663053810596466,0.8664487600326538
127,0.09669409692287445,0.8646274209022522
128,0.13481301069259644,0.8601042032241821
129,0.11465410143136978,0.8450165390968323
130,0.10458755493164062,0.8452127575874329
131,0.10655215382575989,0.850986897945404
132,0.15100574493408203,0.8520299792289734
133,0.1277347058057785,0.8408142924308777
134,0.13235850632190704,0.8448513746261597
135,0.1473701000213623,0.8461408019065857
136,0.14450287818908691,0.8430687189102173
137,0.10817991942167282,0.8355758190155029
138,0.1018582135438919,0.8377804756164551
139,0.10072007030248642,0.8436888456344604
140,0.08831305801868439,0.849903404712677
141,0.06943438947200775,0.8538827896118164
142,0.07760299742221832,0.8597583174705505
143,0.07000046968460083,0.8603033423423767
144,0.05182575061917305,0.8670385479927063
145,0.046686604619026184,0.8733621835708618
146,0.014050066471099854,0.8668128848075867
147,0.0028901249170303345,0.8757304549217224
148,0.02336430549621582,0.8841428756713867
149,0.008131779730319977,0.8813847899436951
150,-0.01274767518043518,0.8786823749542236
151,-0.019366227090358734,0.8821356296539307
152,-0.0014326944947242737,0.8902318477630615
153,0.00457407534122467,0.8860387206077576
154,0.013707056641578674,0.8887028694152832
155,0.03435957804322243,0.8885284662246704
156,0.047780733555555344,0.8845790028572083
157,0.061844322830438614,0.8756862282752991
158,0.04154573380947113,0.867735743522644
159,0.057025372982025146,0.8695061206817627
160,0.07081062346696854,0.8672852516174316
161,0.07222655415534973,0.8683370351791382
162,0.08823733031749725,0.8689660429954529
163,0.07602763175964355,0.864835262298584
164,0.08169147372245789,0.866077721118927
165,0.10039278864860535,0.8702273368835449
166,0.09178724884986877,0.8667024374008179
167,0.08527059108018875,0.862907350063324
168,0.07634928822517395,0.8575713038444519
169,0.05720294266939163,0.8609768152236938
170,0.06901557743549347,0.8670892119407654
171,0.0679204910993576,0.866927981376648
172,0.0647040456533432,0.8672380447387695
173,0.062443505972623825,0.8680148720741272
174,0.0554647259414196,0.8727567791938782
175,0.054819509387016296,0.8756237626075745
176,0.043323203921318054,0.8733260035514832
177,0.030673645436763763,0.8780107498168945
178,0.02667403221130371,0.8819665908813477
179,0.023241490125656128,0.8811467885971069
180,0.007566601037979126,0.8811225891113281
181,-0.016738131642341614,0.8781194686889648
182,-0.021915271878242493,0.8825422525405884
183,-0.0009977295994758606,0.8920627236366272
184,-0.006324104964733124,0.8824160695075989
185,0.00880897045135498,0.8812223076820374
186,0.050402235239744186,0.8798487186431885
187,0.08477378636598587,0.8715562224388123
188,0.08889792114496231,0.8557976484298706
189,0.16022932529449463,0.864574134349823
190,0.19601920247077942,0.8470861315727234
191,0.17830494046211243,0.8303537368774414
192,0.13522350788116455,0.8173565864562988
193,0.25822389125823975,0.8340654373168945
194,0.29841500520706177,0.8180310726165771
195,0.20348407328128815,0.7915726900100708
196,0.2589355707168579,0.8051283359527588
197,0.2898336946964264,0.8021130561828613
198,0.35393428802490234,0.8021507263183594
199,0.26610487699508667,0.7785879373550415
200,0.2685452699661255,0.7868432998657227
201,0.2803988456726074,0.7919206619262695
202,0.33155590295791626,0.7985223531723022
203,0.36187607049942017,0.803472101688385
204,0.242379829287529,0.7877180576324463
205,0.130874365568161,0.7887606620788574
206,0.11273632198572159,0.812174916267395
207,0.1375732719898224,0.8350350260734558
208,0.12010428309440613,0.8382054567337036
209,0.0641605481505394,0.8405774831771851
210,0.03397118300199509,0.8530038595199585
211,0.012773647904396057,0.8639571070671082
212,0.004658356308937073,0.8738905191421509
213,-0.015065878629684448,0.8694755434989929
214,-0.011933401226997375,0.8801366090774536
215,-0.00783800333738327,0.8840703368186951
216,0.022377073764801025,0.8857182860374451
217,0.06501434743404388,0.8882911801338196
218,0.06864211708307266,0.8795245289802551
219,0.07529029250144958,0.8695293664932251
220,0.08222240209579468,0.8660613894462585
221,0.11742482334375381,0.8595852851867676
222,0.1351100504398346,0.849739670753479
223,0.14949578046798706,0.8425424098968506
224,0.18838287889957428,0.8391485810279846
225,0.26809078454971313,0.8347747921943665
226,0.3128412365913391,0.8175345659255981
227,0.3189780116081238,0.8022884130477905
228,0.2776736617088318,0.7892633676528931
229,0.31377071142196655,0.7968486547470093
230,0.3335723876953125,0.7942256927490234
231,0.2820075452327728,0.7837549448013306
232,0.2675740122795105,0.7898536920547485
233,0.2202892005443573,0.7913124561309814
234,0.2215203493833542,0.8018634915351868
235,0.1698041707277298,0.8019635677337646
236,0.18637803196907043,0.814410924911499
237,0.15640419721603394,0.8138847351074219
238,0.10250286757946014,0.8171877861022949
239,0.0996343344449997,0.8403612375259399
240,0.08032367378473282,0.8395563960075378
241,0.050211042165756226,0.8522229790687561
242,0.05066848173737526,0.8549497127532959
243,0.028542257845401764,0.8640663623809814
244,-0.01569545269012451,0.8584305644035339
245,-0.030564308166503906,0.868570864200592
246,0.00045340508222579956,0.8876714706420898
247,0.017151296138763428,0.8907963633537292
248,0.037344157695770264,0.8901885747909546
249,0.03644334152340889,0.8856492638587952
250,0.03918537124991417,0.8837457895278931
251,0.07438389956951141,0.8837223649024963
252,0.07632534950971603,0.8764092326164246
253,0.05537904053926468,0.8715840578079224
254,0.061696283519268036,0.874682605266571
255,0.07763805240392685,0.8747806549072266
256,0.08482339978218079,0.8714806437492371
257,0.09262969344854355,0.8626231551170349
258,0.10303975641727448,0.8635652661323547
259,0.13184252381324768,0.8572283387184143
260,0.11828410625457764,0.8472620844841003
261,0.13764560222625732,0.8446634411811829
262,0.20268359780311584,0.8435394763946533
263,0.1478789746761322,0.8248187303543091
264,0.10423777252435684,0.8254436254501343
265,0.12747156620025635,0.8363288640975952
266,0.13802620768547058,0.8461869955062866
267,0.13592739403247833,0.8408647775650024
268,0.06175050139427185,0.8414757251739502
269,0.08364106714725494,0.8590996265411377
270,0.03607635572552681,0.8591407537460327
271,0.03716816008090973,0.8704640865325928
272,0.026192180812358856,0.8761259317398071
