,0
639,0.022373812
640,0.030302899
641,0.040811755
642,0.05826538
643,0.0726299
644,0.08819996
645,0.1164497
646,0.13831472
647,0.15348145
648,0.15992218
649,0.1862824
650,0.19659412
651,0.17413428
652,0.17313826
653,0.16332203
654,0.14735347
655,0.12354829
656,0.19598556
657,0.16410929
658,0.15564382
659,0.14213401
660,0.13042146
661,0.064472936
662,0.07741845
663,0.0686308
664,0.061586052
665,0.051393595
666,0.041768536
667,0.03220654
668,0.022766842
669,0.0133797275
670,0.0040270127
671,0.0012182109
672,0.0045094155
673,0.011408571
674,0.018803693
675,0.027746625
676,0.03508774
677,0.042068344
678,0.050569743
679,0.053412445
680,0.061241385
681,0.066384695
682,0.07210961
683,0.07779772
684,0.081849866
685,0.08146372
686,0.081177935
687,0.065098055
688,0.056541376
689,0.048093714
690,0.041835207
691,0.033462863
692,0.05529962
693,0.02938233
694,0.031382218
695,0.03354814
696,0.022938685
697,0.025476225
698,0.018442098
699,0.02340964
700,0.013526876
701,0.013816092
702,0.012173522
703,0.008880619
704,0.0059723686
705,0.006443152
706,0.007518811
707,0.009535212
708,0.014128333
709,0.019101331
710,0.021576652
711,0.02607194
712,0.031678386
713,0.038347244
714,0.04094264
715,0.044531584
716,0.04652407
717,0.05421928
718,0.06196305
719,0.062276427
720,0.071347386
721,0.06828349
722,0.070271984
723,0.07353789
724,0.08817064
725,0.078788534
726,0.060834896
727,0.06968561
728,0.057558235
729,0.04865762
730,0.046813868
731,0.043281306
732,0.036346078
733,0.027062941
734,0.020651782
735,0.015622925
736,0.010139441
737,0.0062165335
738,0.0050069615
739,0.0059356038
740,0.010527104
741,0.014835234
742,0.019848803
743,0.025681349
744,0.029079255
745,0.034550402
746,0.039453633
747,0.04262795
748,0.047990687
749,0.051160112
750,0.054873742
751,0.058605187
752,0.06070982
753,0.060049713
754,0.06727177
755,0.06240928
756,0.06580821
757,0.061038446
758,0.065290086
759,0.057474688
760,0.05464866
761,0.05641378
762,0.04850883
763,0.044839907
764,0.035852928
765,0.033664014
766,0.025102545
767,0.021454114
768,0.015172952
769,0.011099197
770,0.0064943805
771,0.005168885
772,0.0076831747
773,0.011703439
774,0.015907412
775,0.019179396
776,0.022203332
777,0.02680848
778,0.029145844
779,0.031952076
780,0.034770288
781,0.03762246
782,0.042146817
783,0.042743966
784,0.04439849
785,0.049487524
786,0.050198413
787,0.048580978
788,0.048130214
789,0.051248632
790,0.048375092
791,0.045418836
792,0.04644714
793,0.044922523
794,0.03893399
795,0.032947116
796,0.02943446
797,0.0272828
798,0.02130278
799,0.016325328
800,0.013108768
801,0.009462321
802,0.007420916
803,0.0047924146
804,0.010374179
805,0.016478967
806,0.02268892
807,0.027866129
808,0.03446008
809,0.04207194
810,0.054064177
811,0.06250268
812,0.0678543
813,0.07761385
814,0.07630823
815,0.085148886
816,0.081927314
817,0.06892103
818,0.07718869
819,0.07561192
820,0.09227822
821,0.08479302
822,0.104636006
823,0.10562706
824,0.11876843
825,0.09235979
826,0.103044294
827,0.07648795
828,0.06700162
829,0.06367437
830,0.055151157
831,0.03925052
832,0.03736817
833,0.019140214
834,0.0115899965
835,0.010369366
836,0.0049912576
837,0.0029075928
838,0.0077997874
839,0.014800551
840,0.021269778
841,0.028275065
842,0.034384277
843,0.04197163
844,0.045536406
845,0.050138064
846,0.051460356
847,0.060727037
848,0.072885275
849,0.07812564
850,0.07798101
851,0.08011028
852,0.07761579
853,0.07707107
854,0.07673213
855,0.06829644
856,0.06434226
857,0.056840774
858,0.049053784
859,0.04031575
860,0.042196132
861,0.03604143
862,0.029586477
863,0.028527148
864,0.022750909
865,0.019582544
866,0.015884535
867,0.012203354
868,0.010138148
869,0.0075241327
870,0.0064810794
871,0.008151019
872,0.01861945
873,0.027181767
874,0.03956588
875,0.056534246
876,0.059007242
877,0.06502491
878,0.08142326
879,0.089659676
880,0.09931306
881,0.117219545
882,0.11229622
883,0.11399559
884,0.11264189
885,0.11803449
886,0.11032749
887,0.12305981
888,0.16424826
889,0.17760396
890,0.19385317
891,0.22099298
892,0.24204832
893,0.18646744
894,0.16200867
895,0.13471189
896,0.1573152
897,0.12880418
898,0.108344756
899,0.10209063
900,0.07647059
901,0.04344833
902,0.025962137
903,0.007569937
904,0.00012380816
905,0.0
906,0.008689394
907,0.02218778
908,0.02845221
909,0.03966184
910,0.048933994
911,0.056295726
912,0.072451346
913,0.07062633
914,0.0870881
915,0.09923336
916,0.10968754
917,0.13037813
918,0.13765177
919,0.13310984
920,0.14811617
921,0.14574
922,0.14169958
923,0.14912619
924,0.14282191
925,0.14664751
926,0.14829296
927,0.15496692
928,0.15837383
929,0.14653921
930,0.12251132
931,0.09544138
932,0.067325406
933,0.05783716
934,0.047016453
935,0.03354041
936,0.026598936
937,0.022449365
938,0.01658262
939,0.008716477
940,0.0028402861
941,0.0030476153
942,0.007685
943,0.021391518
944,0.04407057
945,0.06981829
946,0.10007253
947,0.15879652
948,0.18611643
949,0.23279446
950,0.27176073
951,0.28882843
952,0.33505994
953,0.3469681
954,0.33985972
955,0.26899314
956,0.22319311
957,0.18459848
958,0.17958981
959,0.1739966
960,0.1615864
961,0.15923539
962,0.1554409
963,0.14359413
964,0.15096909
965,0.14826576
966,0.17197832
967,0.17012048
968,0.15155873
969,0.12222654
970,0.10317261
971,0.08830745
972,0.05342819
973,0.03607761
974,0.018914716
975,0.004404802
976,0.0
977,0.0013759825
978,0.013915207
979,0.025842508
980,0.03498181
981,0.038226515
982,0.04617738
983,0.054849356
984,0.06461654
985,0.070255876
986,0.076867625
987,0.0818353
988,0.08076668
989,0.0853771
990,0.08745776
991,0.07527902
992,0.088033795
993,0.09459092
994,0.09775516
995,0.09151114
996,0.08204364
997,0.08013399
998,0.057436064
999,0.05948919
1000,0.051178794
1001,0.06264853
1002,0.059591718
1003,0.070314296
1004,0.07358791
1005,0.07277878
1006,0.060137734
1007,0.03575452
1008,0.020825367
1009,0.019008502
1010,0.0117720105
1011,0.006171152
1012,0.004638251
1013,0.004722167
1014,0.030029828
1015,0.054639652
1016,0.08341707
1017,0.116487525
1018,0.120517425
1019,0.12927872
1020,0.1595937
1021,0.1765115
1022,0.23585874
1023,0.32726488
1024,0.36720437
1025,0.40133208
1026,0.40874583
1027,0.4331971
1028,0.425381
1029,0.38282067
1030,0.37875846
1031,0.3730426
1032,0.30656058
1033,0.28732342
1034,0.24540764
1035,0.22709623
1036,0.19743454
1037,0.19825637
1038,0.15545925
1039,0.1272268
1040,0.12178824
1041,0.088910654
1042,0.057380132
1043,0.046170793
1044,0.022039544
1045,0.017704729
1046,0.012533424
1047,0.007021535
1048,0.0018557832
1049,0.0023567304
1050,0.0071303286
1051,0.01595356
1052,0.026980862
1053,0.03903277
1054,0.052743435
1055,0.05814912
1056,0.0756371
1057,0.08980973
1058,0.11053943
1059,0.12023776
1060,0.14435056
1061,0.17173165
1062,0.18663737
1063,0.21418136
1064,0.22274289
1065,0.2319814
1066,0.27574
1067,0.23757872
1068,0.18215564
1069,0.19754818
1070,0.17580411
1071,0.19809651
1072,0.18892813
1073,0.14744376
1074,0.17346528
1075,0.13265005
1076,0.14141646
1077,0.09097732
1078,0.08359952
1079,0.042055253
1080,0.029050546
1081,0.0245067
1082,0.014179665
1083,0.0066355765
1084,0.0025319941
1085,0.001611881
1086,0.015215725
1087,0.026382783
1088,0.028694691
1089,0.034059066
1090,0.047326848
1091,0.054481532
1092,0.050580345
1093,0.062251993
1094,0.072140835
1095,0.076329105
1096,0.095250316
1097,0.08955799
1098,0.09041485
1099,0.08151233
1100,0.08160645
1101,0.08370693
1102,0.08160049
1103,0.073799
1104,0.06657567
1105,0.076713204
1106,0.07671017
1107,0.06805103
1108,0.06233563
1109,0.06530064
1110,0.054341674
1111,0.051940326
1112,0.038212076
1113,0.032859787
1114,0.036033783
1115,0.02621546
1116,0.02407633
1117,0.025361482
1118,0.021765128
1119,0.013965802
1120,0.0077917147
1121,0.003599111
1122,0.005661577
1123,0.02213122
1124,0.037699107
1125,0.055532433
1126,0.07247197
1127,0.08494625
1128,0.100016065
1129,0.112906314
1130,0.12140877
1131,0.12831718
1132,0.14160636
1133,0.1448124
1134,0.1539515
1135,0.1573593
1136,0.15152381
1137,0.1732052
1138,0.18420386
1139,0.18379053
1140,0.19314492
1141,0.18016756
1142,0.18677792
1143,0.17829528
1144,0.15362465
1145,0.15729123
1146,0.1309652
1147,0.1238157
1148,0.12987769
1149,0.100423634
1150,0.080417
1151,0.058994673
1152,0.047229763
1153,0.03156521
1154,0.026052054
1155,0.018961908
1156,0.007825736
1157,0.0038783718
1158,0.0011875778
1159,0.010369655
1160,0.02320129
1161,0.04081439
1162,0.05806863
1163,0.08183031
1164,0.08698778
1165,0.10021757
1166,0.11258249
1167,0.1320504
1168,0.17497292
1169,0.1855678
1170,0.21619812
1171,0.19761056
1172,0.18149105
1173,0.22045684
1174,0.22705251
1175,0.24740914
1176,0.22474793
1177,0.23206124
1178,0.23221862
1179,0.20606509
1180,0.20713642
1181,0.23656628
1182,0.19591513
1183,0.2309775
1184,0.1741873
1185,0.19347596
1186,0.17772767
1187,0.13106158
1188,0.12655166
1189,0.06961581
1190,0.052742988
1191,0.04390628
1192,0.026371235
1193,0.0063013695
1194,0.0
1195,0.0
1196,0.005671421
1197,0.02671722
1198,0.050859027
1199,0.07198251
1200,0.08961645
1201,0.12080906
1202,0.13557658
1203,0.14391515
1204,0.16795808
1205,0.20100039
1206,0.22061786
1207,0.23188117
1208,0.2560325
1209,0.31354472
1210,0.35572147
1211,0.39073193
1212,0.42856404
1213,0.4369794
1214,0.4337522
1215,0.41937774
1216,0.45014483
1217,0.4564896
1218,0.43653297
1219,0.42906743
1220,0.37137657
1221,0.36661482
1222,0.32786375
1223,0.29787558
1224,0.22851694
1225,0.19804937
1226,0.17834514
1227,0.116220616
1228,0.075981885
1229,0.043739922
1230,0.029588323
1231,0.0062245764
1232,0.0
1233,0.0
1234,0.015954664
1235,0.05044421
1236,0.08073154
1237,0.12230687
1238,0.16452989
1239,0.2108944
1240,0.28477257
1241,0.32159984
1242,0.37000138
1243,0.41424355
1244,0.47962058
1245,0.4933867
1246,0.5216325
1247,0.55461025
1248,0.5756533
1249,0.57179844
1250,0.59744334
1251,0.6249871
1252,0.62350684
1253,0.60406435
1254,0.6260114
1255,0.6095336
1256,0.57967526
1257,0.54318625
1258,0.52799153
1259,0.47904536
1260,0.44339257
1261,0.38599968
1262,0.34771204
1263,0.26926064
1264,0.22354308
1265,0.15042329
1266,0.09821105
1267,0.06341818
1268,0.03630458
1269,0.0053158123
1270,0.0
1271,0.0
1272,0.017899677
1273,0.06021614
1274,0.09651083
1275,0.14685248
1276,0.19649899
1277,0.25802067
1278,0.3242856
1279,0.37616026
1280,0.41627365
1281,0.4631027
1282,0.51920336
1283,0.551188
1284,0.5633807
1285,0.583205
1286,0.6099486
1287,0.6047942
1288,0.62619776
1289,0.63748074
1290,0.6266951
1291,0.6203525
1292,0.62197155
1293,0.60123265
1294,0.58267087
1295,0.549238
1296,0.5265019
1297,0.4815381
1298,0.4413716
1299,0.39350903
1300,0.35323402
1301,0.28074235
1302,0.2249037
1303,0.15866584
1304,0.10901218
1305,0.06901871
1306,0.038444556
1307,0.0056802183
1308,0.0
1309,0.0
1310,0.03943838
1311,0.093278855
1312,0.124645054
1313,0.16305873
1314,0.20283088
1315,0.24314645
1316,0.28640145
1317,0.32439545
1318,0.36385077
1319,0.38409147
1320,0.41240376
1321,0.43737128
1322,0.44833088
1323,0.47648272
1324,0.5008341
1325,0.49097314
1326,0.5167472
1327,0.51007146
1328,0.49262512
1329,0.47106704
1330,0.46012574
1331,0.44300687
1332,0.4083043
1333,0.36960888
1334,0.35614675
1335,0.29157674
1336,0.27486077
1337,0.23673281
1338,0.18936893
1339,0.1538051
1340,0.13188258
1341,0.08910754
1342,0.06256873
1343,0.041832585
1344,0.029803379
1345,0.010956474
1346,0.0
1347,0.0
1348,0.0035138
1349,0.017382652
1350,0.034667894
1351,0.054698102
1352,0.07488452
1353,0.09489168
1354,0.12402921
1355,0.13266605
1356,0.16782999
1357,0.18848905
1358,0.20865151
1359,0.23435175
1360,0.2684366
1361,0.31235862
1362,0.3109803
1363,0.3260069
1364,0.33338374
1365,0.3394454
1366,0.3059997
1367,0.32495373
1368,0.3168051
1369,0.36849928
1370,0.32773507
1371,0.3371188
1372,0.31832442
1373,0.28693366
1374,0.24916464
1375,0.18666744
1376,0.17313257
1377,0.13753405
1378,0.10419205
1379,0.09424227
1380,0.088578194
1381,0.0621306
1382,0.04202424
1383,0.024750847
1384,0.010231657
1385,0.0010834485
1386,0.0
1387,0.004563542
1388,0.016415425
1389,0.024072317
1390,0.030650144
1391,0.035065655
1392,0.041594863
1393,0.04927317
1394,0.052966487
1395,0.057637863
1396,0.06738794
1397,0.07046391
1398,0.07170729
1399,0.07577519
1400,0.07619624
1401,0.082822435
1402,0.08450188
1403,0.08227173
1404,0.083345614
1405,0.08246266
1406,0.07896534
1407,0.07661686
1408,0.072791025
1409,0.07295053
1410,0.067151085
1411,0.062977
1412,0.05888638
1413,0.05661628
1414,0.052192055
1415,0.04499163
1416,0.043844406
1417,0.034670636
1418,0.029262483
1419,0.025101732
1420,0.017255794
1421,0.013704471
1422,0.007539265
1423,0.0051665604
1424,0.0050136745
1425,0.008619258
1426,0.015293557
1427,0.024922144
1428,0.030721482
1429,0.036605872
1430,0.050776213
1431,0.057036433
1432,0.06969792
1433,0.08224709
1434,0.08909051
1435,0.09577779
1436,0.101473235
1437,0.1046131
1438,0.110691614
1439,0.11304047
1440,0.118259884
1441,0.11800287
1442,0.12446395
1443,0.12274789
1444,0.123313256
1445,0.12718278
1446,0.12361517
1447,0.12712434
1448,0.117572464
1449,0.11194766
1450,0.10480403
1451,0.09861413
1452,0.08927546
1453,0.07625106
1454,0.06986566
1455,0.054053985
1456,0.045887604
1457,0.031454585
1458,0.025258284
1459,0.015445193
1460,0.010978112
1461,0.0048426576
1462,0.0034426432
1463,0.0085321255
1464,0.04568457
1465,0.08416675
1466,0.12288938
1467,0.16945961
1468,0.21515805
1469,0.27702224
1470,0.33534846
1471,0.39096403
1472,0.43369982
1473,0.47857264
1474,0.52933145
1475,0.5538747
1476,0.5724963
1477,0.5943974
1478,0.6144016
1479,0.6036699
1480,0.62090605
1481,0.62543046
1482,0.6242707
1483,0.60628814
1484,0.6055539
1485,0.6127274
1486,0.5794706
1487,0.55860233
1488,0.52273935
1489,0.50265545
1490,0.45903155
1491,0.42351508
1492,0.365546
1493,0.3143508
1494,0.26572776
1495,0.19422564
1496,0.12563396
1497,0.08858317
1498,0.059732832
1499,0.019069815
1500,4.7653913e-05
1501,0.0
1502,0.0
1503,0.009041805
1504,0.04692285
1505,0.08383252
1506,0.12011022
1507,0.16815886
1508,0.22414818
1509,0.28350902
1510,0.35430732
1511,0.38699883
1512,0.43024594
1513,0.47047952
1514,0.5296662
1515,0.55363905
1516,0.5724369
1517,0.5881958
1518,0.61236966
1519,0.61038774
1520,0.6116657
1521,0.62364006
1522,0.6182388
1523,0.6007359
1524,0.61868656
1525,0.6008339
1526,0.5683173
1527,0.54542756
1528,0.5289339
1529,0.4925074
1530,0.4425751
1531,0.4071448
1532,0.365231
1533,0.30088452
1534,0.26115865
1535,0.18848267
1536,0.13052571
1537,0.090002805
1538,0.05822261
1539,0.022690143
1540,0.0038347952
1541,0.0
1542,0.0
1543,0.00031036884
1544,0.072552264
1545,0.1097948
1546,0.14518063
1547,0.18610638
1548,0.227094
1549,0.26939535
1550,0.31627178
1551,0.35843483
1552,0.39415812
1553,0.4334122
1554,0.479419
1555,0.48893622
1556,0.52277017
1557,0.52860916
1558,0.5461611
1559,0.53418744
1560,0.5560423
1561,0.5546032
1562,0.55283195
1563,0.522839
1564,0.52164954
1565,0.52232456
1566,0.48199925
1567,0.44823843
1568,0.39407724
1569,0.3604593
1570,0.3271728
1571,0.30339503
1572,0.2377739
1573,0.1981574
1574,0.14443073
1575,0.123182975
1576,0.093083434
1577,0.07485436
1578,0.050927058
1579,0.032235652
1580,0.011920229
1581,0.0
1582,0.0
1583,0.010631137
1584,0.020922948
1585,0.040106468
1586,0.06448178
1587,0.06280681
1588,0.08090997
1589,0.10171384
1590,0.12037544
1591,0.11491933
1592,0.11551029
1593,0.12559667
1594,0.13364178
1595,0.14316805
1596,0.16262692
1597,0.18648177
1598,0.19655833
1599,0.2019698
1600,0.23984593
1601,0.29524693
1602,0.31099993
1603,0.3393489
1604,0.31261167
1605,0.2985703
1606,0.30002272
1607,0.29763055
1608,0.33898532
1609,0.31889704
1610,0.29174015
1611,0.23476359
1612,0.21971577
1613,0.16719782
1614,0.12634107
1615,0.09229792
1616,0.06379463
1617,0.03365615
1618,0.016284777
1619,0.0062426887
1620,0.0021651238
1621,0.0
1622,0.0091122165
1623,0.024260607
1624,0.03842213
1625,0.053605728
1626,0.06362219
1627,0.08109849
1628,0.101329885
1629,0.13653424
1630,0.16843408
1631,0.19265282
1632,0.22649604
1633,0.227622
1634,0.20353657
1635,0.19913045
1636,0.21223795
1637,0.19514814
1638,0.22376591
1639,0.24626562
1640,0.25846788
1641,0.2817472
1642,0.28830302
1643,0.23650312
1644,0.22233519
1645,0.23381987
1646,0.20996347
1647,0.20233393
1648,0.23315427
1649,0.18417794
1650,0.093141705
1651,0.08372033
1652,0.048926048
1653,0.023332076
1654,0.01728312
1655,0.012721332
1656,0.008170128
1657,0.004894821
1658,0.004972223
1659,0.004786931
1660,0.0052998215
1661,0.009919193
1662,0.01601043
1663,0.022277253
1664,0.029247655
1665,0.037052326
